ASIN,Title,Brand,Amazon URL,Category,Weight Flag,Current Price,Buy Box 90d Avg,Price Drop % 90d,BSR Current,BSR 90d Avg,BSR Drops 90d,Bought per Month,FBA Seller Count,FBA Seller 90d Avg,Amazon on Listing,Fulfilment Fee,Amazon Fees,Total Amazon Fees,Est Cost 65%,Est Profit,Est ROI %,Max Cost 20% ROI,Breakeven Price,Buy Box Amazon %,BB Seller,BB Is FBA,Star Rating,Review Count,Image Count,Has A+ Content,Bullet Count,Listing Quality,Brand 1P,Gated,SAS Flags,Pre-filter Flags,Data Source,EAN,UPC,GTIN
B01BI39TP4,"Ardacia FD3D39T5 D3 + Dragon Lamp 0.14 T5, 39 Watt",Arcadia,https://www.amazon.co.uk/dp/B01BI39TP4,Pet Supplies,OK,25.99,25.99,0.0%,18985,12602,32,0,11,0,Y,4.35,4.76,9.11,16.89,-0.02,-0.1%,14.06,26.01,0%,Essex Reptile (91%) / A1K9YO41EP3MV,no,4.5,300,4,N,3,AVERAGE,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,0844046012272,844046012272,00844046012272
B00I0O7M0E,"Danish Design Bobble Pewter Quilted Mattress 40"", grey",Danish Design,https://www.amazon.co.uk/dp/B00I0O7M0E,Pet Supplies,OK,26.50,27.41,3.0%,14795,18405,28,0,5,0,Y,6.15,4.84,10.99,17.23,-1.71,-9.9%,12.93,28.21,9%,Goldstar Leisure Ltd (89%) / A3VZ7ZF5ZTJ,no,4.6,150,5,Y,5,AVERAGE,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,5028441080387,,05028441080387
B003TL0BOC,Dodson & Horrell Pasture Mix 20 kg,Dodson & Horrell,https://www.amazon.co.uk/dp/B003TL0BOC,Pet Supplies,HEAVY,25.99,24.88,-4.0%,23062,35913,23,0,5,0,Y,6.98,4.76,11.74,16.89,-2.65,-15.7%,11.87,28.64,36%,SHOREFIELDS SUPPLIES (75%) / A1GL4RSN0GC,no,4.5,40,1,Y,5,AVERAGE,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,"5029164002052, 5053368416445, 5057065311720",,05053368416445
B01H3U9GXG,Royal Canin Sterilised in Jelly Adult Wet Cat Food (24 x 85g),ROYAL CANIN,https://www.amazon.co.uk/dp/B01H3U9GXG,Pet Supplies,OK,32.98,30.89,-7.0%,19030,22160,39,0,7,0,N,5.10,5.84,10.94,21.44,0.60,2.8%,18.37,32.38,0%,Maltbys Stores (96%) / A2UNARK72ZQK2,no,4.7,21,2,N,3,WEAK,N,-,MAYBE-ROI,,KEEPA,3182550858540,,
B07Z4P6WTD,"EXPAWLORER Retractable Dog Lead - Tangle-Free Durable Nylon Tape Extendable Dog Lead 5m, Heavy-Duty Double-Headed Leads for Small to Large Dogs Up to 36kg, One-button Brake & Lock for Walking Training",EXPAWLORER,https://www.amazon.co.uk/dp/B07Z4P6WTD,Pet Supplies,OK,26.99,26.86,0.0%,22750,33082,30,0,4,0,Y,2.94,4.92,7.86,17.54,1.59,9.1%,15.94,25.40,0%,EXPAWL UK (100%) / A3GR9OQMWHVZPQ,yes,4.0,829,7,Y,5,STRONG,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,,,
B0FF4YYC9C,Gor Reef Bobble Mama Octopus (38 cm) Grey,Gor Pets,https://www.amazon.co.uk/dp/B0FF4YYC9C,Pet Supplies,OK,20.36,20.62,1.0%,27867,32067,9,0,2,0,N,3.05,3.89,6.94,13.23,0.19,1.4%,11.18,20.17,0%,Amazon EU (0%) / A30DC7701CXIBH,no,4.2,468,1,N,3,WEAK,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,5055163127113,,
B07YBBZP36,Vet Expert Hepatiale Forte Small Breed and Cats – Liver Support Supplement With Milk Thistle – 40 Twist-Off Capsules,Vet Expert,https://www.amazon.co.uk/dp/B07YBBZP36,Pet Supplies,OK,20.95,20.95,0.0%,24166,24076,22,0,2,0,N,2.94,3.98,6.92,13.62,0.41,3.0%,11.69,20.54,0%,Animus Surgical Ltd (100%) / AO8XBUSI4RI,yes,4.6,56,8,Y,5,STRONG,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,5907752658884,,05907752658884
B0166YUWZ6,Vitakraft Beef Stick Original Turkey 50 x 12g,Vitakraft,https://www.amazon.co.uk/dp/B0166YUWZ6,Pet Supplies,OK,30.51,28.92,-5.0%,19050,26257,34,0,5,0,N,3.03,5.47,8.50,19.83,2.18,11.0%,18.35,28.33,0%,WUNDAPETS (95%) / A31S8K8XFTNQB5,yes,4.8,418,3,N,3,WEAK,N,-,MAYBE-ROI,,KEEPA,4008239631442,,
B00OBKAQWC,Global Herbs Fennel Seeds Equine Digestive Comfort & Gas Support 5kg,Global Herbs,https://www.amazon.co.uk/dp/B00OBKAQWC,Pet Supplies,HEAVY,67.86,59.71,-14.0%,19072,37033,12,0,3,0,N,3.56,11.22,14.78,44.11,8.97,20.3%,44.23,58.89,0%,Just Horse Riders (95%) / A1WK58OVOUW5JD,no,4.5,26,1,N,3,WEAK,N,-,,PRICE CHECK,KEEPA,5060287800514,,05060287800514
B0006JDWGO,"API POND ECOFIX SLUDGE DESTROYER Pond Water Clarifier and Sludge Remover Treatment 1.89 L Bottle,White",API,https://www.amazon.co.uk/dp/B0006JDWGO,Pet Supplies,OK,28.99,28.38,-2.0%,19074,34829,31,0,3,0,Y,3.27,5.23,8.50,18.84,1.65,8.8%,17.08,27.34,36%,Trustu (90%) / A2ZDKKDTBET090,no,4.1,1783,6,Y,5,STRONG,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,0317163041475,317163041475,00317163041475
B0C4DJFGGJ,"HOMCENT Large Enclosed Cat Litter Box with Lid, Foldable 2-Way Entry Cat Toilet, Anti-Spill Anti-Odour Litter Tray with Pull-Out Drawer, Easy Clean for Cats Under 12lbs (Grey)",HOMCENT,https://www.amazon.co.uk/dp/B0C4DJFGGJ,Pet Supplies,OK,29.99,31.32,4.0%,26129,42606,15,0,2,0,N,5.40,5.38,10.78,19.49,-0.29,-1.5%,16.01,30.28,0%,MInnovationEU (100%) / A3QCH2T8DDI460,yes,3.3,34,8,Y,5,STRONG,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,,,
B0D5LYS4C9,Premium Bulls Pizzles x 10 (10 inch Extra Long) Natural Dog Treats Chews Bully Sticks SHC,MALTBYS' STORES 1904 LTD,https://www.amazon.co.uk/dp/B0D5LYS4C9,Pet Supplies,OK,36.99,36.99,0.0%,19093,20294,41,0,2,0,N,2.72,6.46,9.18,24.04,3.77,15.7%,23.18,33.22,0%,Maltbys Stores (96%) / A2UNARK72ZQK2,yes,4.2,5,9,Y,5,STRONG,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,5056473445409,,
B00GOO1WI0,Synoquin Joint Supplement for Dogs 120 Tablets,VetPlus,https://www.amazon.co.uk/dp/B00GOO1WI0,Pet Supplies,OK,68.75,68.41,0.0%,19123,19532,47,0,5,0,N,3.00,11.36,14.36,44.69,9.70,21.7%,45.32,59.05,0%,Pet Drugs Online (96%) / A32HMNP2U03655,no,4.4,108,1,N,3,WEAK,N,-,,,KEEPA,5031812522393,,
B0CP87HPTF,ORALADE Advanced RF Cats 6 x 330ML,ECUPHAR AC,https://www.amazon.co.uk/dp/B0CP87HPTF,Pet Supplies,OK,39.99,39.26,-2.0%,15861,90467,15,0,2,0,N,3.49,6.92,10.41,25.99,3.58,13.8%,24.65,36.41,0%,Black Cat Medicines (94%) / A17IOLQ20XBD,no,0.0,0,1,N,3,WEAK,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,8435458401604,,08435458401604
B0DV5NC256,"Eden Fish Cuisine 2kg Small Kibble. Premium Dry Dog Food for Adult & Senior Dogs - Salmon, Herring, Trout, White Fish, Green-lipped mussel & Spirulina, perfect for dogs with sensitive stomachs.",Eden Holistic Pet Foods,https://www.amazon.co.uk/dp/B0DV5NC256,Pet Supplies,OK,26.95,28.44,5.0%,18671,39415,17,0,2,0,N,0.00,4.91,4.91,17.52,4.52,25.8%,18.36,22.43,0%,Eden Holistic Pet Foods (100%) / A3UAD2S,no,4.7,9,7,Y,5,STRONG,Y,-,,LOW SELLER CHECK,KEEPA,5060438810188,,
B00DW20RLA,WHIMZEE RICEBONE 50/CS BULK,WHIMZEES,https://www.amazon.co.uk/dp/B00DW20RLA,Pet Supplies,OK,45.19,45.16,0.0%,19158,33775,34,0,2,0,N,4.18,7.73,11.91,29.37,3.91,13.3%,27.74,41.28,0%,Superpet Ltd (88%) / A2TJZM2IPQFK92,no,4.8,10,5,N,4,AVERAGE,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,0815436014886,815436014886,00815436014886
B08ZPP36KQ,"Interpet Eco-Max Led Bright Light, Plant Growth, Day & Night Mode, Blue & White LEDs, 90cm, for Aquariums up to 115Cm",Interpet,https://www.amazon.co.uk/dp/B08ZPP36KQ,Pet Supplies,OK,59.99,61.21,2.0%,20876,18211,26,0,3,0,Y,4.50,10.01,14.51,38.99,6.49,16.6%,37.90,53.50,78%,Amazon,yes,4.8,18,6,Y,5,STRONG,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK,KEEPA,0755349901296,755349901296,
B0G5XPSMW4,"Trovie Large Orthopedic Dog Bed – Memory Foam Dog Mat with Removable Washable Cover, Pressure-Relieving Joint Support for Medium & Large Dogs, Ideal for Senior & Floor-Sleeping Dogs",Trovie,https://www.amazon.co.uk/dp/B0G5XPSMW4,Pet Supplies,OK,26.99,27.23,1.0%,27249,17225,4,0,2,0,N,3.49,4.92,8.41,17.54,1.04,5.9%,15.48,25.95,0%,SZSSY (100%) / A1R44FJISRQC9K,yes,5.0,1,7,Y,5,STRONG,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,,,
B003TL269K,"Hollings Pig Snouts Dog Treats, 100% Natural Air Dried Crunchy Chews for Adult Dogs, Grain Free & High in Protein (2kg Loose)",Hollings,https://www.amazon.co.uk/dp/B003TL269K,Pet Supplies,OK,25.91,26.14,1.0%,19169,30933,38,0,8,0,Y,3.76,4.75,8.51,16.84,0.56,3.3%,14.50,25.35,37%,pawsparadise (79%) / A25V409ABL988M,no,4.3,350,7,Y,5,STRONG,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,5018253110686,,05018253110686
B003TL63H6,Royal Canin Cat Food Digestive Comfort Dry Mix 4 kg,ROYAL CANIN,https://www.amazon.co.uk/dp/B003TL63H6,Pet Supplies,OK,43.99,44.93,2.0%,19172,23008,50,0,11,0,N,4.95,7.54,12.49,28.59,2.91,10.2%,26.25,41.08,0%,Maltbys Stores (96%) / A2UNARK72ZQK2,no,4.5,212,4,Y,5,AVERAGE,N,-,MAYBE-ROI,,KEEPA,3182550752008,,03182550752008
B003XWD860,Kaogel VP Veterinary Kaolin Suspension 480ml,Kaogel,https://www.amazon.co.uk/dp/B003XWD860,Pet Supplies,OK,30.05,29.46,-2.0%,19174,28041,33,0,2,0,N,2.08,5.39,7.47,19.53,3.05,15.6%,18.82,27.00,0%,VetnPet (82%) / A33DXUOWAGXYI1,no,4.5,295,1,N,3,WEAK,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,5013457085303,,05013457085303
B07T1BRV14,candyPet Martingale Dog Collar - New Waves Model - Multicolor - M,candyPet,https://www.amazon.co.uk/dp/B07T1BRV14,Pet Supplies,OK,20.95,20.95,0.0%,19204,53706,10,0,2,0,Y,2.10,3.98,6.08,13.62,1.25,9.2%,12.39,19.70,100%,Amazon,yes,4.2,207,5,Y,5,AVERAGE,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK; LOW SELLER CHECK,KEEPA,8436570342165,,08436570342165
B009NSM97W,Juwel Impeller for ECCOFLOW 1500 Pump,Juwel Aquarium,https://www.amazon.co.uk/dp/B009NSM97W,Pet Supplies,OK,22.60,21.79,-4.0%,19207,41817,15,0,3,0,Y,2.94,4.24,7.18,14.69,0.73,5.0%,12.85,21.87,73%,Amazon,yes,4.2,20,4,Y,5,AVERAGE,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK,KEEPA,4022573850970,,04022573850970
B076HPTB1Y,Royal Canin Poodle Adult Wet Dog Pouches 85g (Pack of 48),MALTBY'S CORN STORES,https://www.amazon.co.uk/dp/B076HPTB1Y,Pet Supplies,OK,43.78,50.77,14.0%,19212,29847,43,0,5,0,N,4.48,7.51,11.99,28.46,3.33,11.7%,26.49,40.45,0%,Maltbys Stores (96%) / A2UNARK72ZQK2,no,4.0,54,9,N,4,AVERAGE,N,-,MAYBE-ROI,,KEEPA,7109763456406,,
B0DSLN6NXH,John Whitaker Unisex Club Headcollar and Lead Rope Set Royal Full,John Whitaker,https://www.amazon.co.uk/dp/B0DSLN6NXH,Pet Supplies,OK,21.78,18.96,-15.0%,19213,25986,16,0,3,0,N,0.00,4.11,4.11,14.16,3.51,24.8%,14.72,18.27,0%,Pertemba UK (78%) / A228JRNNJ06NBW,no,4.5,10,2,N,3,WEAK,N,-,,PRICE CHECK,KEEPA,5055898975645,,
B09M8WL4S9,"Zolcal-F Feed |Liquid Calcium & Vitamin D3 Supplement for Birds, Reptiles & Rabbits | Water-Soluble | 500ml",Vetark,https://www.amazon.co.uk/dp/B09M8WL4S9,Pet Supplies,OK,25.49,24.76,-3.0%,19230,21234,51,0,3,0,Y,3.04,4.68,7.72,16.57,1.20,7.2%,14.81,24.29,99%,Amazon,yes,4.6,38,4,N,3,AVERAGE,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK,KEEPA,5029411315508,,
B00691ZJ5K,Hotterdog Jumper Extra Small FOREST GREEN,Hotterdog,https://www.amazon.co.uk/dp/B00691ZJ5K,Pet Supplies,OK,23.95,23.08,-4.0%,29763,7977,33,0,2,0,N,2.72,4.44,7.16,15.57,1.22,7.8%,13.99,22.73,0%,Ana Wiz Ltd (95%) / A2QAB9E8I7BH48,yes,4.3,1587,4,N,3,AVERAGE,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,5060180780036,,
B01NCUH244,Litter Locker - Pack of 3 Round Plastic Film Refills for Cats - Green - 17cm x 17cm x 15cm.,LitterLocker,https://www.amazon.co.uk/dp/B01NCUH244,Pet Supplies,OK,22.72,26.59,15.0%,27975,37388,33,0,3,0,Y,3.06,4.26,7.32,14.77,0.63,4.3%,12.83,22.09,0%,Vetsend (83%) / A25J7RF53SVS4L,no,4.7,477,5,N,4,AVERAGE,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,0666594202475,666594202475,00666594202475
B0C1MGR9QY,AETN Creations Urinary Support Wet Cat Food Bundle – 20x85g Pouches (10 Chicken + 10 Salmon) | Tender Meat Pieces for Adult Cats with Exclusive AETN Cat Quote Coaster,AETN Creations,https://www.amazon.co.uk/dp/B0C1MGR9QY,Pet Supplies,OK,33.99,33.05,-3.0%,21345,22761,22,0,2,0,N,3.29,6.00,9.29,22.09,2.61,11.8%,20.59,31.38,0%,AETN future (90%) / A279TS7Q9VW72A,yes,4.1,20,7,Y,5,STRONG,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,5060727081114,,
B0731BL1XL,Juwel 86810 Day LED Light Bulb 1047mm,Juwel Aquarium,https://www.amazon.co.uk/dp/B0731BL1XL,Pet Supplies,OK,42.86,45.37,6.0%,17653,29800,26,0,5,0,Y,11.16,7.37,18.53,27.86,-3.52,-12.7%,20.28,46.38,0%,aquacadabra (93%) / A1PH60OYR84OEQ,no,4.4,593,12,N,4,AVERAGE,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,4022573868104,,
B0FJFQNFXY,Slippery Elm Inner Bark Powder for Horses Ulcer Prone Support Hindgut Soothing & Droppings Support 1Kg HSD Horse Straights Direct,Horse Straights Direct,https://www.amazon.co.uk/dp/B0FJFQNFXY,Pet Supplies,OK,33.49,32.95,-2.0%,19317,25075,18,0,4,0,N,3.05,5.92,8.97,21.77,2.76,12.7%,20.44,30.73,0%,Fast & Quick (90%) / A3F2AHRS0YCAPD,no,0.0,0,2,N,3,WEAK,N,-,MAYBE-ROI,,KEEPA,5060287808978,,
B09XT1XJSB,"Uni-Toys - Australian Shepherd Puppy, Sitting (with Leash) - 22 cm (Height) - Plush Dog Pet - Plush Toy, Cuddly Toy",Uni-Toys,https://www.amazon.co.uk/dp/B09XT1XJSB,Pet Supplies,OK,28.03,31.19,10.0%,19318,33143,26,0,2,0,Y,3.05,5.07,8.12,18.22,1.69,9.3%,16.59,26.34,0%,Amazon EU (0%) / A30DC7701CXIBH,no,4.6,75,5,N,4,AVERAGE,N,-,MAYBE-ROI,AMAZON CHECK; LOW SELLER CHECK,KEEPA,4028667232905,,
B002SQM4OO,Habistat Dimming Thermostat 600W White,Habistat,https://www.amazon.co.uk/dp/B002SQM4OO,Pet Supplies,OK,46.99,47.41,1.0%,19326,21142,50,0,3,0,N,3.04,8.00,11.04,30.54,5.40,17.7%,29.96,41.59,0%,Essex Reptile (91%) / A1K9YO41EP3MV,no,4.6,430,2,N,3,WEAK,N,-,MAYBE-ROI,,KEEPA,5027407000032,,
B0FVFQCS2W,LeMieux Elite ProKit Lite Grooming Bag - Plenty of Pockets and Compartments - Grab Handle & Adjustable Shoulder Strap - Black,LeMieux,https://www.amazon.co.uk/dp/B0FVFQCS2W,Pet Supplies,OK,29.95,30.00,0.0%,19336,21392,40,0,4,0,N,0.00,5.38,5.38,19.47,5.11,26.2%,20.48,24.84,0%,LeMieux Limited (92%) / A1O12TC7AVDHN4,no,5.0,14,5,N,4,AVERAGE,Y,-,,,KEEPA,5063240115298,,
B00027ZTB6,Fish Mate P21 Automatic Pond Fish Feeder,Fish Mate,https://www.amazon.co.uk/dp/B00027ZTB6,Pet Supplies,OK,40.89,40.46,-1.0%,19419,45907,33,0,4,0,N,3.05,7.06,10.11,26.58,4.20,15.8%,25.65,36.69,0%,aquacadabra (93%) / A1PH60OYR84OEQ,no,4.1,842,8,N,4,AVERAGE,N,-,MAYBE-ROI,,KEEPA,0035368002113,035368002113,00035368002113
B08FXC4THJ,"Dog Harness No Pull Adjustable Reflective Step-in Soft Nylon For Small Large Pet TLH5653(XS, Camouflage Blue)",Truelove,https://www.amazon.co.uk/dp/B08FXC4THJ,Pet Supplies,OK,25.89,25.89,0.0%,22726,33674,20,0,2,0,N,3.04,4.74,7.78,16.83,1.28,7.6%,15.09,24.61,0%,Truelove Pet Garment and Shoes Co.Ltd. (,yes,4.6,604,8,Y,5,STRONG,Y,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,6971818795164,,
B008YQOXNW,N&D PRIME CAT CHICKEN & POMEGRANATE ADULT 1.5 kg,Farmina,https://www.amazon.co.uk/dp/B008YQOXNW,Pet Supplies,OK,25.49,25.10,-2.0%,19379,36578,29,0,3,0,N,3.21,4.69,7.90,16.57,1.02,6.2%,14.66,24.47,0%,Fast & Quick (90%) / A3F2AHRS0YCAPD,no,4.6,966,9,N,4,AVERAGE,N,-,MAYBE-ROI,,KEEPA,8010276021021,,08010276021021
B07F1Z5P19,Juwel Vacuum Cleaner for Aquarium Aqua Clean 2.0,Juwel Aquarium,https://www.amazon.co.uk/dp/B07F1Z5P19,Pet Supplies,OK,22.74,22.94,1.0%,28415,40541,24,0,10,0,Y,3.05,4.26,7.31,14.78,0.65,4.4%,12.86,22.09,0%,House of Aquatics (76%) / AVC3EUQFQD7GV,no,4.2,1478,5,N,4,AVERAGE,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,4022573870220,,04022573870220
B0D17ZQJP5,"Arquivet - Fresh Salmon & Turkey - 2,5Kg - Complete semi-moist food for adult dogs",Arquivet,https://www.amazon.co.uk/dp/B0D17ZQJP5,Pet Supplies,OK,20.15,19.36,-4.0%,21147,31415,15,0,2,0,Y,3.41,3.86,7.27,13.10,-0.22,-1.7%,10.73,20.37,70%,Amazon,yes,4.4,50,6,N,4,AVERAGE,N,-,MAYBE-ROI,AMAZON CHECK; LOW SELLER CHECK,KEEPA,8435117893078,,
B07HX8D586,Ancol Extreme Harness Black X-Large ( Girth 87-120 cm),Ancol,https://www.amazon.co.uk/dp/B07HX8D586,Pet Supplies,OK,26.49,24.70,-7.0%,28465,40432,20,0,5,0,Y,3.26,4.84,8.10,17.22,1.18,6.8%,15.33,25.31,92%,Amazon,yes,4.3,68,1,Y,5,AVERAGE,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK,KEEPA,5016646184917,,
B07FTTR9LX,Blue Life Flux RX Bryopsis Hair Algae Treatment 4g,Blue Life,https://www.amazon.co.uk/dp/B07FTTR9LX,Pet Supplies,OK,26.98,26.98,0.0%,29867,24559,12,0,2,0,N,1.89,4.92,6.81,17.54,2.64,15.0%,16.81,24.34,0%,AquaMarines (100%) / A3ES3IREXET46U,yes,4.5,223,4,N,3,AVERAGE,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,0858542001197,858542001197,
B0045CR4BC,"Exo Terra Compact Top, terrarium cover, nano, for 1 lamp, with reflector, 20 x 9 x 15cm, E27 socket, black",Exo Terra,https://www.amazon.co.uk/dp/B0045CR4BC,Pet Supplies,OK,22.99,22.81,-1.0%,14853,14291,41,0,11,0,Y,2.98,4.30,7.28,14.94,0.77,5.1%,13.09,22.22,13%,Nushy18 (100%) / A29DAJVENHVOET,yes,4.5,3579,4,N,3,AVERAGE,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,"0015561222242, 0885222365829","015561222242, 015561222501, 885222365829","00015561222242, 10015561222249, 20015561222246"
B000A27OB6,Ferplast Swing 11 Universal Cat Flap for Dogs and Cats - 4 Selectable Closing Modes - Wind-Stopper System - Closing Shock Absorber - Magnetic Anti-Oscillation - Transparent Door - White,Ferplast,https://www.amazon.co.uk/dp/B000A27OB6,Pet Supplies,OK,48.07,41.54,-16.0%,19512,27049,37,0,6,0,Y,3.49,8.17,11.66,31.25,5.16,16.5%,30.34,42.91,82%,Amazon,yes,4.1,1786,7,Y,5,STRONG,N,-,MAYBE-ROI; AMAZON DOMINANT,PRICE CHECK; AMAZON CHECK,KEEPA,8010690056814,,08010690056814
B08XZ6RW2B,LONENESSL Heavy Duty Large Pet Disposable Training Pads - No Leaking Quick Dry Dog Pads for Dogs Cats Rabbits Pets (60 * 90CM 50pcs),LONENESSL,https://www.amazon.co.uk/dp/B08XZ6RW2B,Pet Supplies,OK,24.99,26.70,6.0%,17775,10851,17,0,2,0,N,3.54,4.61,8.15,16.24,0.60,3.7%,14.03,24.39,0%,Wenzoeuro (84%) / A1E72WTK6O05QG,no,4.2,1175,7,Y,5,STRONG,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,0793169999338,793169999338,
B01C6UDO0E,"Acana Light and Fit Dog Food, 11.4 kg",Acana,https://www.amazon.co.uk/dp/B01C6UDO0E,Pet Supplies,HEAVY,67.87,70.55,4.0%,14860,17440,39,0,7,0,N,6.00,11.23,17.23,44.12,6.52,14.8%,42.20,61.35,0%,Vetsend (83%) / A25J7RF53SVS4L,no,4.6,2278,2,Y,5,AVERAGE,N,-,MAYBE-ROI,,KEEPA,0064992512118,064992512118,00064992512118
B003NRAFAM,Carr & Day & Martin Killitch Sweet Itch Solution 1L,Carr & Day & Martin,https://www.amazon.co.uk/dp/B003NRAFAM,Pet Supplies,OK,48.30,48.93,1.0%,19370,49749,20,0,3,0,N,3.05,8.21,11.26,31.39,5.65,18.0%,30.87,42.65,0%,Leeders Animal Supplies Ltd (89%) / A3BA,no,4.6,234,2,N,3,WEAK,N,-,MAYBE-ROI,,KEEPA,5021544000801,,05021544000801
B00OR6RTC0,Pet Munchies Chicken & Cheese Dog Treats 100g Case of 10,PET MUNCHIES,https://www.amazon.co.uk/dp/B00OR6RTC0,Pet Supplies,OK,38.37,42.19,9.0%,13004,4688,55,0,8,0,N,0.00,6.68,6.68,24.94,6.75,27.1%,26.41,31.62,0%,OutfitZ Limited (39%) / A22G4CW9MLKTBN,no,4.7,308,1,Y,5,AVERAGE,N,-,,,KEEPA,3860827819349,,
B00176EB0G,"Caribsea Arag-Alive Fiji Aquarium Sand, 10-Pound, Pink",Carib Sea,https://www.amazon.co.uk/dp/B00176EB0G,Pet Supplies,OK,23.94,23.96,0.0%,19548,29766,29,0,4,0,N,3.56,4.45,8.01,15.56,0.37,2.4%,13.28,23.57,0%,Aquatics Discount (92%) / A2MYEVYTNLKQFQ,no,4.4,249,2,N,3,WEAK,N,-,MAYBE-ROI,,KEEPA,0008479017925,008479017925,00008479017925
B007E2XA40,"Jolly Pets Romp-n-Roll Rope and Ball Dog Toy, 8 Inches/Large, Blueberry, All Breed Sizes",Jolly Pets,https://www.amazon.co.uk/dp/B007E2XA40,Pet Supplies,OK,59.95,61.60,3.0%,28024,28275,20,0,4,0,N,3.54,10.00,13.54,38.97,7.44,19.1%,38.67,52.51,0%,Dust Tech Store (100%) / A3SN83WR8WL4CH,no,4.4,8963,6,N,4,AVERAGE,N,-,MAYBE-ROI,,KEEPA,0788169608229,788169608229,00788169608229
B0DR3B9374,"Noah & Paw Dog Car Seat Carrier, Small Dog Car Seat for Small Medium Pets with Harness Clip, 4x Safety Feature, Booster Travel Bed, Washable, Orthopedic Foam Wrapped with Plush, Vegan Leather",NOAH & PAW,https://www.amazon.co.uk/dp/B0DR3B9374,Pet Supplies,OK,69.99,77.47,10.0%,19570,187590,7,0,3,0,N,5.40,11.55,16.95,45.49,7.54,16.6%,44.20,62.45,0%,Noah & Paw (100%) / AJN2QSPKZ5LK6,yes,4.5,107,9,Y,5,STRONG,Y,-,MAYBE-ROI,,KEEPA,0840025273009,840025273009,
B0BDRRCF8P,James Wellbeloved Dog Senior Chicken & Rice 15kg,James Wellbeloved,https://www.amazon.co.uk/dp/B0BDRRCF8P,Pet Supplies,HEAVY,53.99,54.57,1.0%,19570,42518,16,0,7,0,N,6.58,9.08,15.66,35.09,3.23,9.2%,31.94,50.76,0%,Hometown Shop (69%) / ARIY2IMZXWOKI,no,4.6,76,1,Y,5,AVERAGE,N,-,MAYBE-ROI,,KEEPA,5000166157018,,05000166157018
B011190WHE,"Vetericyn Plus All Animal Hydrogel, 0.51 kg",Vetericyn,https://www.amazon.co.uk/dp/B011190WHE,Pet Supplies,OK,28.18,34.29,18.0%,19589,30106,36,0,3,0,Y,3.04,5.10,8.14,18.32,1.72,9.4%,16.70,26.46,73%,Black Cat Medicines (94%) / A17IOLQ20XBD,no,4.5,129,1,N,3,WEAK,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK,KEEPA,0818582010979,818582010979,00818582010979
B00EGT11GI,"Johnston & Jeff Utility Budgie Food, 20 kg (Pack of 1)",Johnston & Jeff,https://www.amazon.co.uk/dp/B00EGT11GI,Pet Supplies,HEAVY,35.52,35.61,0.0%,19601,19845,48,0,7,0,Y,6.98,6.23,13.21,23.09,-0.78,-3.4%,18.59,36.30,12%,Deabbacus (82%) / AH0LDZZNL3D5S,no,4.6,262,1,N,3,WEAK,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,"3990220005701, 5031871007060",,05031871007060
B0F7RSD4TP,Royal Canin Maine Coon Adult Cat Food 85g x 48,ROYAL CANIN,https://www.amazon.co.uk/dp/B0F7RSD4TP,Pet Supplies,OK,49.20,55.21,11.0%,19602,22962,44,0,8,0,N,0.00,8.35,8.35,31.98,8.87,27.7%,34.04,40.33,0%,T&L TRADE LTD (46%) / A1K1BXRD8GMXFE,no,4.7,4,9,N,4,AVERAGE,N,-,,,KEEPA,3182559318946,,03182559318946
